sample_no,docid,sentence1,sentence2,location1,location2,event1,event2,sent1_id,sent2_id,same_sent,predicted
67,adige20040908_id405702,"Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone [ messa ] in chiusura della colonna sonora mentre la struttura della piéce è un continuo vorticare di tre stanze uguali tra loro , ma nel cui interno si svolgono delle storie con protagonisti diversi .","Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone messa in chiusura della colonna sonora mentre la struttura della piéce [ è ] un continuo vorticare di tre stanze uguali tra loro , ma nel cui interno si svolgono delle storie con protagonisti diversi .",16,27,messa,è,5,5,1,EQUAL
68,adige20040908_id405702,"Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone [ messa ] in chiusura della colonna sonora mentre la struttura della piéce è un continuo vorticare di tre stanze uguali tra loro , ma nel cui interno si svolgono delle storie con protagonisti diversi .","Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone messa in chiusura della colonna sonora mentre la struttura della piéce è un continuo [ vorticare ] di tre stanze uguali tra loro , ma nel cui interno si svolgono delle storie con protagonisti diversi .",16,30,messa,vorticare,5,5,1,BEFORE
69,adige20040908_id405702,"Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone [ messa ] in chiusura della colonna sonora mentre la struttura della piéce è un continuo vorticare di tre stanze uguali tra loro , ma nel cui interno si svolgono delle storie con protagonisti diversi .","Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone messa in chiusura della colonna sonora mentre la struttura della piéce è un continuo vorticare di tre stanze uguali tra loro , ma nel cui interno si [ svolgono ] delle storie con protagonisti diversi .",16,43,messa,svolgono,5,5,1,BEFORE
70,adige20040908_id405702,"Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone [ messa ] in chiusura della colonna sonora mentre la struttura della piéce è un continuo vorticare di tre stanze uguali tra loro , ma nel cui interno si svolgono delle storie con protagonisti diversi .",[ É ] come guardare una giostra e ad ogni spicchio di passaggio si vedono alcuni fotogrammi di vita trascorsi a riempire sprazzi di solitudine o incontri d' alcova .,16,0,messa,É,5,6,0,BEFORE
71,adige20040908_id405702,"Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone [ messa ] in chiusura della colonna sonora mentre la struttura della piéce è un continuo vorticare di tre stanze uguali tra loro , ma nel cui interno si svolgono delle storie con protagonisti diversi .",É come guardare una giostra e ad ogni spicchio di passaggio si [ vedono ] alcuni fotogrammi di vita trascorsi a riempire sprazzi di solitudine o incontri d' alcova .,16,12,messa,vedono,5,6,0,AFTER
72,adige20040908_id405702,"Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone [ messa ] in chiusura della colonna sonora mentre la struttura della piéce è un continuo vorticare di tre stanze uguali tra loro , ma nel cui interno si svolgono delle storie con protagonisti diversi .",É come guardare una giostra e ad ogni spicchio di passaggio si vedono alcuni fotogrammi di vita trascorsi a [ riempire ] sprazzi di solitudine o incontri d' alcova .,16,19,messa,riempire,5,6,0,BEFORE
73,adige20040908_id405702,"Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone messa in chiusura della colonna sonora mentre la struttura della piéce [ è ] un continuo vorticare di tre stanze uguali tra loro , ma nel cui interno si svolgono delle storie con protagonisti diversi .","Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone messa in chiusura della colonna sonora mentre la struttura della piéce è un continuo [ vorticare ] di tre stanze uguali tra loro , ma nel cui interno si svolgono delle storie con protagonisti diversi .",27,30,è,vorticare,5,5,1,EQUAL
74,adige20040908_id405702,"Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone messa in chiusura della colonna sonora mentre la struttura della piéce [ è ] un continuo vorticare di tre stanze uguali tra loro , ma nel cui interno si svolgono delle storie con protagonisti diversi .","Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone messa in chiusura della colonna sonora mentre la struttura della piéce è un continuo vorticare di tre stanze uguali tra loro , ma nel cui interno si [ svolgono ] delle storie con protagonisti diversi .",27,43,è,svolgono,5,5,1,BEFORE
75,adige20040908_id405702,"Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone messa in chiusura della colonna sonora mentre la struttura della piéce [ è ] un continuo vorticare di tre stanze uguali tra loro , ma nel cui interno si svolgono delle storie con protagonisti diversi .",[ É ] come guardare una giostra e ad ogni spicchio di passaggio si vedono alcuni fotogrammi di vita trascorsi a riempire sprazzi di solitudine o incontri d' alcova .,27,0,è,É,5,6,0,BEFORE
76,adige20040908_id405702,"Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone messa in chiusura della colonna sonora mentre la struttura della piéce [ è ] un continuo vorticare di tre stanze uguali tra loro , ma nel cui interno si svolgono delle storie con protagonisti diversi .",É come guardare una giostra e ad ogni spicchio di passaggio si [ vedono ] alcuni fotogrammi di vita trascorsi a riempire sprazzi di solitudine o incontri d' alcova .,27,12,è,vedono,5,6,0,EQUAL
77,adige20040908_id405702,"Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone messa in chiusura della colonna sonora mentre la struttura della piéce [ è ] un continuo vorticare di tre stanze uguali tra loro , ma nel cui interno si svolgono delle storie con protagonisti diversi .",É come guardare una giostra e ad ogni spicchio di passaggio si vedono alcuni fotogrammi di vita trascorsi a [ riempire ] sprazzi di solitudine o incontri d' alcova .,27,19,è,riempire,5,6,0,AFTER
78,adige20040908_id405702,"Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone messa in chiusura della colonna sonora mentre la struttura della piéce è un continuo [ vorticare ] di tre stanze uguali tra loro , ma nel cui interno si svolgono delle storie con protagonisti diversi .","Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone messa in chiusura della colonna sonora mentre la struttura della piéce è un continuo vorticare di tre stanze uguali tra loro , ma nel cui interno si [ svolgono ] delle storie con protagonisti diversi .",30,43,vorticare,svolgono,5,5,1,BEFORE
79,adige20040908_id405702,"Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone messa in chiusura della colonna sonora mentre la struttura della piéce è un continuo [ vorticare ] di tre stanze uguali tra loro , ma nel cui interno si svolgono delle storie con protagonisti diversi .",[ É ] come guardare una giostra e ad ogni spicchio di passaggio si vedono alcuni fotogrammi di vita trascorsi a riempire sprazzi di solitudine o incontri d' alcova .,30,0,vorticare,É,5,6,0,AFTER
80,adige20040908_id405702,"Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone messa in chiusura della colonna sonora mentre la struttura della piéce è un continuo [ vorticare ] di tre stanze uguali tra loro , ma nel cui interno si svolgono delle storie con protagonisti diversi .",É come guardare una giostra e ad ogni spicchio di passaggio si [ vedono ] alcuni fotogrammi di vita trascorsi a riempire sprazzi di solitudine o incontri d' alcova .,30,12,vorticare,vedono,5,6,0,VAGUE
81,adige20040908_id405702,"Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone messa in chiusura della colonna sonora mentre la struttura della piéce è un continuo [ vorticare ] di tre stanze uguali tra loro , ma nel cui interno si svolgono delle storie con protagonisti diversi .",É come guardare una giostra e ad ogni spicchio di passaggio si vedono alcuni fotogrammi di vita trascorsi a [ riempire ] sprazzi di solitudine o incontri d' alcova .,30,19,vorticare,riempire,5,6,0,BEFORE
82,adige20040908_id405702,"Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone messa in chiusura della colonna sonora mentre la struttura della piéce è un continuo vorticare di tre stanze uguali tra loro , ma nel cui interno si [ svolgono ] delle storie con protagonisti diversi .",[ É ] come guardare una giostra e ad ogni spicchio di passaggio si vedono alcuni fotogrammi di vita trascorsi a riempire sprazzi di solitudine o incontri d' alcova .,43,0,svolgono,É,5,6,0,EQUAL
83,adige20040908_id405702,"Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone messa in chiusura della colonna sonora mentre la struttura della piéce è un continuo vorticare di tre stanze uguali tra loro , ma nel cui interno si [ svolgono ] delle storie con protagonisti diversi .",É come guardare una giostra e ad ogni spicchio di passaggio si [ vedono ] alcuni fotogrammi di vita trascorsi a riempire sprazzi di solitudine o incontri d' alcova .,43,12,svolgono,vedono,5,6,0,AFTER
84,adige20040908_id405702,"Il titolo del pezzo , "" Escucha mi cantar "" , viene direttamante da una canzone messa in chiusura della colonna sonora mentre la struttura della piéce è un continuo vorticare di tre stanze uguali tra loro , ma nel cui interno si [ svolgono ] delle storie con protagonisti diversi .",É come guardare una giostra e ad ogni spicchio di passaggio si vedono alcuni fotogrammi di vita trascorsi a [ riempire ] sprazzi di solitudine o incontri d' alcova .,43,19,svolgono,riempire,5,6,0,BEFORE
85,adige20040908_id405702,[ É ] come guardare una giostra e ad ogni spicchio di passaggio si vedono alcuni fotogrammi di vita trascorsi a riempire sprazzi di solitudine o incontri d' alcova .,É come guardare una giostra e ad ogni spicchio di passaggio si [ vedono ] alcuni fotogrammi di vita trascorsi a riempire sprazzi di solitudine o incontri d' alcova .,0,12,É,vedono,6,6,1,BEFORE
86,adige20040908_id405702,[ É ] come guardare una giostra e ad ogni spicchio di passaggio si vedono alcuni fotogrammi di vita trascorsi a riempire sprazzi di solitudine o incontri d' alcova .,É come guardare una giostra e ad ogni spicchio di passaggio si vedono alcuni fotogrammi di vita trascorsi a [ riempire ] sprazzi di solitudine o incontri d' alcova .,0,19,É,riempire,6,6,1,VAGUE
87,adige20040908_id405702,[ É ] come guardare una giostra e ad ogni spicchio di passaggio si vedono alcuni fotogrammi di vita trascorsi a riempire sprazzi di solitudine o incontri d' alcova .,Suntuoso il danzatore Joseph Trefeli che con l' aria da macho latino si [ prepara ] a chissà quale uscita per poi avere dei continui ripensamenti .,0,13,É,prepara,6,7,0,BEFORE
88,adige20040908_id405702,É come guardare una giostra e ad ogni spicchio di passaggio si [ vedono ] alcuni fotogrammi di vita trascorsi a riempire sprazzi di solitudine o incontri d' alcova .,É come guardare una giostra e ad ogni spicchio di passaggio si vedono alcuni fotogrammi di vita trascorsi a [ riempire ] sprazzi di solitudine o incontri d' alcova .,12,19,vedono,riempire,6,6,1,VAGUE
89,adige20040908_id405702,É come guardare una giostra e ad ogni spicchio di passaggio si [ vedono ] alcuni fotogrammi di vita trascorsi a riempire sprazzi di solitudine o incontri d' alcova .,Suntuoso il danzatore Joseph Trefeli che con l' aria da macho latino si [ prepara ] a chissà quale uscita per poi avere dei continui ripensamenti .,12,13,vedono,prepara,6,7,0,AFTER
90,adige20040908_id405702,É come guardare una giostra e ad ogni spicchio di passaggio si vedono alcuni fotogrammi di vita trascorsi a [ riempire ] sprazzi di solitudine o incontri d' alcova .,Suntuoso il danzatore Joseph Trefeli che con l' aria da macho latino si [ prepara ] a chissà quale uscita per poi avere dei continui ripensamenti .,19,13,riempire,prepara,6,7,0,BEFORE
91,adige20040908_id405702,Suntuoso il danzatore Joseph Trefeli che con l' aria da macho latino si [ prepara ] a chissà quale uscita per poi avere dei continui ripensamenti .,Kylie Walters e Asier Zabaleta [ sono ] una coppia impegnata a soddisfare impeti focosi e scoppi di gelosi .,13,5,prepara,sono,7,8,0,VAGUE
92,adige20040908_id405702,Suntuoso il danzatore Joseph Trefeli che con l' aria da macho latino si [ prepara ] a chissà quale uscita per poi avere dei continui ripensamenti .,Kylie Walters e Asier Zabaleta sono una coppia [ impegnata ] a soddisfare impeti focosi e scoppi di gelosi .,13,8,prepara,impegnata,7,8,0,BEFORE
93,adige20040908_id405702,Kylie Walters e Asier Zabaleta [ sono ] una coppia impegnata a soddisfare impeti focosi e scoppi di gelosi .,Kylie Walters e Asier Zabaleta sono una coppia [ impegnata ] a soddisfare impeti focosi e scoppi di gelosi .,5,8,sono,impegnata,8,8,1,BEFORE
94,adige20040908_id405702,Kylie Walters e Asier Zabaleta [ sono ] una coppia impegnata a soddisfare impeti focosi e scoppi di gelosi .,"Da sola , nella terza stanza , una ragazza legge dei fogli e [ ripensa ] alle proprie relazioni sentimentali .",5,13,sono,ripensa,8,9,0,BEFORE
95,adige20040908_id405702,Kylie Walters e Asier Zabaleta sono una coppia [ impegnata ] a soddisfare impeti focosi e scoppi di gelosi .,"Da sola , nella terza stanza , una ragazza legge dei fogli e [ ripensa ] alle proprie relazioni sentimentali .",8,13,impegnata,ripensa,8,9,0,AFTER
96,adige20040908_id405702,"Da sola , nella terza stanza , una ragazza legge dei fogli e [ ripensa ] alle proprie relazioni sentimentali .","Come quei totem delle preghiere tibetane che vengono continuamente [ girati ] , oppure come in una lanterna magica dai tanti clic scorre sotto gli occhi della spettatore l' intreccio di tre vicende distinte e percepite come tali da chi le vede .",13,9,ripensa,girati,9,10,0,BEFORE
97,adige20040908_id405702,"Da sola , nella terza stanza , una ragazza legge dei fogli e [ ripensa ] alle proprie relazioni sentimentali .","Come quei totem delle preghiere tibetane che vengono continuamente girati , oppure come in una lanterna magica dai tanti clic [ scorre ] sotto gli occhi della spettatore l' intreccio di tre vicende distinte e percepite come tali da chi le vede .",13,20,ripensa,scorre,9,10,0,VAGUE
