sample_no,docid,sentence1,sentence2,location1,location2,event1,event2,sent1_id,sent2_id,same_sent,predicted
65,108_20000601_a.txt,"El juez [ llegó ] a plantear la posibilidad de dividir la compañía en tres , como solicitaban algunos de los competidores del grupo presidido por Bill Gates .","El juez llegó a [ plantear ] la posibilidad de dividir la compañía en tres , como solicitaban algunos de los competidores del grupo presidido por Bill Gates .",2,4,llegó,plantear,6,6,1,VAGUE
66,108_20000601_a.txt,"El juez [ llegó ] a plantear la posibilidad de dividir la compañía en tres , como solicitaban algunos de los competidores del grupo presidido por Bill Gates .","El juez llegó a plantear la posibilidad de dividir la compañía en tres , como [ solicitaban ] algunos de los competidores del grupo presidido por Bill Gates .",2,15,llegó,solicitaban,6,6,1,AFTER
67,108_20000601_a.txt,"El juez llegó a [ plantear ] la posibilidad de dividir la compañía en tres , como solicitaban algunos de los competidores del grupo presidido por Bill Gates .","El juez llegó a plantear la posibilidad de dividir la compañía en tres , como [ solicitaban ] algunos de los competidores del grupo presidido por Bill Gates .",4,15,plantear,solicitaban,6,6,1,BEFORE
68,108_20000601_a.txt,El juez [ interpreta ] que Microsoft ha violado las leyes antimonopolio y se espera que dicte una resolución en breve .,El juez interpreta que Microsoft ha [ violado ] las leyes antimonopolio y se espera que dicte una resolución en breve .,2,6,interpreta,violado,8,8,1,BEFORE
69,108_20000601_a.txt,El juez [ interpreta ] que Microsoft ha violado las leyes antimonopolio y se espera que dicte una resolución en breve .,El juez interpreta que Microsoft ha violado las leyes antimonopolio y se [ espera ] que dicte una resolución en breve .,2,12,interpreta,espera,8,8,1,AFTER
70,108_20000601_a.txt,El juez interpreta que Microsoft ha [ violado ] las leyes antimonopolio y se espera que dicte una resolución en breve .,El juez interpreta que Microsoft ha violado las leyes antimonopolio y se [ espera ] que dicte una resolución en breve .,6,12,violado,espera,8,8,1,BEFORE
71,108_20000601_a.txt,"El caso , que [ dura ] ya más de dos años , surgió como consecuencia de la demanda presentada por el gobierno federal y los ejecutivos de 19 estados , que al final han quedado en 17 .","El caso , que dura ya más de dos años , [ surgió ] como consecuencia de la demanda presentada por el gobierno federal y los ejecutivos de 19 estados , que al final han quedado en 17 .",4,11,dura,surgió,10,10,1,BEFORE
72,108_20000601_a.txt,"El caso , que [ dura ] ya más de dos años , surgió como consecuencia de la demanda presentada por el gobierno federal y los ejecutivos de 19 estados , que al final han quedado en 17 .","El caso , que dura ya más de dos años , surgió como consecuencia de la demanda presentada por el gobierno federal y los ejecutivos de 19 estados , que al final han [ quedado ] en 17 .",4,33,dura,quedado,10,10,1,BEFORE
73,108_20000601_a.txt,"El caso , que [ dura ] ya más de dos años , surgió como consecuencia de la demanda presentada por el gobierno federal y los ejecutivos de 19 estados , que al final han quedado en 17 .","Los abogados de Microsoft , empresa que [ creó ] el programa Windows que usan el 95% de los ordenadores , aseguran que la división de la firma disminuiría su capacidad para competir .",4,7,dura,creó,10,11,0,AFTER
74,108_20000601_a.txt,"El caso , que [ dura ] ya más de dos años , surgió como consecuencia de la demanda presentada por el gobierno federal y los ejecutivos de 19 estados , que al final han quedado en 17 .","Los abogados de Microsoft , empresa que creó el programa Windows que [ usan ] el 95% de los ordenadores , aseguran que la división de la firma disminuiría su capacidad para competir .",4,12,dura,usan,10,11,0,BEFORE
75,108_20000601_a.txt,"El caso , que [ dura ] ya más de dos años , surgió como consecuencia de la demanda presentada por el gobierno federal y los ejecutivos de 19 estados , que al final han quedado en 17 .","Los abogados de Microsoft , empresa que creó el programa Windows que usan el 95% de los ordenadores , [ aseguran ] que la división de la firma disminuiría su capacidad para competir .",4,19,dura,aseguran,10,11,0,AFTER
76,108_20000601_a.txt,"El caso , que dura ya más de dos años , [ surgió ] como consecuencia de la demanda presentada por el gobierno federal y los ejecutivos de 19 estados , que al final han quedado en 17 .","El caso , que dura ya más de dos años , surgió como consecuencia de la demanda presentada por el gobierno federal y los ejecutivos de 19 estados , que al final han [ quedado ] en 17 .",11,33,surgió,quedado,10,10,1,BEFORE
77,108_20000601_a.txt,"El caso , que dura ya más de dos años , [ surgió ] como consecuencia de la demanda presentada por el gobierno federal y los ejecutivos de 19 estados , que al final han quedado en 17 .","Los abogados de Microsoft , empresa que [ creó ] el programa Windows que usan el 95% de los ordenadores , aseguran que la división de la firma disminuiría su capacidad para competir .",11,7,surgió,creó,10,11,0,AFTER
78,108_20000601_a.txt,"El caso , que dura ya más de dos años , [ surgió ] como consecuencia de la demanda presentada por el gobierno federal y los ejecutivos de 19 estados , que al final han quedado en 17 .","Los abogados de Microsoft , empresa que creó el programa Windows que [ usan ] el 95% de los ordenadores , aseguran que la división de la firma disminuiría su capacidad para competir .",11,12,surgió,usan,10,11,0,VAGUE
79,108_20000601_a.txt,"El caso , que dura ya más de dos años , [ surgió ] como consecuencia de la demanda presentada por el gobierno federal y los ejecutivos de 19 estados , que al final han quedado en 17 .","Los abogados de Microsoft , empresa que creó el programa Windows que usan el 95% de los ordenadores , [ aseguran ] que la división de la firma disminuiría su capacidad para competir .",11,19,surgió,aseguran,10,11,0,VAGUE
80,108_20000601_a.txt,"El caso , que dura ya más de dos años , surgió como consecuencia de la demanda presentada por el gobierno federal y los ejecutivos de 19 estados , que al final han [ quedado ] en 17 .","Los abogados de Microsoft , empresa que [ creó ] el programa Windows que usan el 95% de los ordenadores , aseguran que la división de la firma disminuiría su capacidad para competir .",33,7,quedado,creó,10,11,0,BEFORE
81,108_20000601_a.txt,"El caso , que dura ya más de dos años , surgió como consecuencia de la demanda presentada por el gobierno federal y los ejecutivos de 19 estados , que al final han [ quedado ] en 17 .","Los abogados de Microsoft , empresa que creó el programa Windows que [ usan ] el 95% de los ordenadores , aseguran que la división de la firma disminuiría su capacidad para competir .",33,12,quedado,usan,10,11,0,AFTER
82,108_20000601_a.txt,"El caso , que dura ya más de dos años , surgió como consecuencia de la demanda presentada por el gobierno federal y los ejecutivos de 19 estados , que al final han [ quedado ] en 17 .","Los abogados de Microsoft , empresa que creó el programa Windows que usan el 95% de los ordenadores , [ aseguran ] que la división de la firma disminuiría su capacidad para competir .",33,19,quedado,aseguran,10,11,0,EQUAL
83,108_20000601_a.txt,"Los abogados de Microsoft , empresa que [ creó ] el programa Windows que usan el 95% de los ordenadores , aseguran que la división de la firma disminuiría su capacidad para competir .","Los abogados de Microsoft , empresa que creó el programa Windows que [ usan ] el 95% de los ordenadores , aseguran que la división de la firma disminuiría su capacidad para competir .",7,12,creó,usan,11,11,1,AFTER
84,108_20000601_a.txt,"Los abogados de Microsoft , empresa que [ creó ] el programa Windows que usan el 95% de los ordenadores , aseguran que la división de la firma disminuiría su capacidad para competir .","Los abogados de Microsoft , empresa que creó el programa Windows que usan el 95% de los ordenadores , [ aseguran ] que la división de la firma disminuiría su capacidad para competir .",7,19,creó,aseguran,11,11,1,BEFORE
85,108_20000601_a.txt,"Los abogados de Microsoft , empresa que [ creó ] el programa Windows que usan el 95% de los ordenadores , aseguran que la división de la firma disminuiría su capacidad para competir .","Pese a sus argumentaciones , Microsoft se ha [ resignado ] a alterar sus prácticas comerciales .",7,8,creó,resignado,11,12,0,BEFORE
86,108_20000601_a.txt,"Los abogados de Microsoft , empresa que creó el programa Windows que [ usan ] el 95% de los ordenadores , aseguran que la división de la firma disminuiría su capacidad para competir .","Los abogados de Microsoft , empresa que creó el programa Windows que usan el 95% de los ordenadores , [ aseguran ] que la división de la firma disminuiría su capacidad para competir .",12,19,usan,aseguran,11,11,1,BEFORE
87,108_20000601_a.txt,"Los abogados de Microsoft , empresa que creó el programa Windows que [ usan ] el 95% de los ordenadores , aseguran que la división de la firma disminuiría su capacidad para competir .","Pese a sus argumentaciones , Microsoft se ha [ resignado ] a alterar sus prácticas comerciales .",12,8,usan,resignado,11,12,0,VAGUE
88,108_20000601_a.txt,"Los abogados de Microsoft , empresa que creó el programa Windows que usan el 95% de los ordenadores , [ aseguran ] que la división de la firma disminuiría su capacidad para competir .","Pese a sus argumentaciones , Microsoft se ha [ resignado ] a alterar sus prácticas comerciales .",19,8,aseguran,resignado,11,12,0,BEFORE
89,108_20000601_a.txt,"Pese a sus argumentaciones , Microsoft se ha [ resignado ] a alterar sus prácticas comerciales .","No obstante , ha [ anunciado ] que apelará cualquier dictamen que establezca su división , lo cual prolongaría el proceso judicial mucho tiempo .",8,4,resignado,anunciado,12,13,0,AFTER
90,109_19990502.txt,"El mercado ha [ valorado ] positivamente la noticia y las acciones ascendieron un 4,9% el viernes , después de que la cotización quedara suspendida por la mañana .","El mercado ha valorado positivamente la noticia y las acciones [ ascendieron ] un 4,9% el viernes , después de que la cotización quedara suspendida por la mañana .",3,10,valorado,ascendieron,2,2,1,AFTER
91,109_19990502.txt,"El mercado ha [ valorado ] positivamente la noticia y las acciones ascendieron un 4,9% el viernes , después de que la cotización quedara suspendida por la mañana .","El mercado ha valorado positivamente la noticia y las acciones ascendieron un 4,9% el viernes , después de que la cotización [ quedara ] suspendida por la mañana .",3,21,valorado,quedara,2,2,1,VAGUE
92,109_19990502.txt,"El mercado ha valorado positivamente la noticia y las acciones [ ascendieron ] un 4,9% el viernes , después de que la cotización quedara suspendida por la mañana .","El mercado ha valorado positivamente la noticia y las acciones ascendieron un 4,9% el viernes , después de que la cotización [ quedara ] suspendida por la mañana .",10,21,ascendieron,quedara,2,2,1,BEFORE
93,110_20000401.txt,"La tasa de desempleo [ llega ] al 4,9% , la más alta desde 1945 .","El paro japonés [ alcanzó ] un nuevo récord histórico en Febrero y la tasa de desempleo se elevó hasta el 4,9% de la población activa .",4,3,llega,alcanzó,1,2,0,BEFORE
94,110_20000401.txt,"La tasa de desempleo [ llega ] al 4,9% , la más alta desde 1945 .","El paro japonés alcanzó un nuevo récord histórico en Febrero y la tasa de desempleo se [ elevó ] hasta el 4,9% de la población activa .",4,16,llega,elevó,1,2,0,BEFORE
95,110_20000401.txt,"El paro japonés [ alcanzó ] un nuevo récord histórico en Febrero y la tasa de desempleo se elevó hasta el 4,9% de la población activa .","El paro japonés alcanzó un nuevo récord histórico en Febrero y la tasa de desempleo se [ elevó ] hasta el 4,9% de la población activa .",3,16,alcanzó,elevó,2,2,1,AFTER
96,110_20000401.txt,"El paro japonés [ alcanzó ] un nuevo récord histórico en Febrero y la tasa de desempleo se elevó hasta el 4,9% de la población activa .",Este [ es ] el nivel de paro más alto desde la segunda guerra mundial y los expertos prevén que siga aumentando en los próximos meses .,3,1,alcanzó,es,2,3,0,BEFORE
97,110_20000401.txt,"El paro japonés [ alcanzó ] un nuevo récord histórico en Febrero y la tasa de desempleo se elevó hasta el 4,9% de la población activa .",Este es el nivel de paro más alto desde la segunda guerra mundial y los expertos [ prevén ] que siga aumentando en los próximos meses .,3,16,alcanzó,prevén,2,3,0,VAGUE
98,110_20000401.txt,"El paro japonés alcanzó un nuevo récord histórico en Febrero y la tasa de desempleo se [ elevó ] hasta el 4,9% de la población activa .",Este [ es ] el nivel de paro más alto desde la segunda guerra mundial y los expertos prevén que siga aumentando en los próximos meses .,16,1,elevó,es,2,3,0,BEFORE
99,110_20000401.txt,"El paro japonés alcanzó un nuevo récord histórico en Febrero y la tasa de desempleo se [ elevó ] hasta el 4,9% de la población activa .",Este es el nivel de paro más alto desde la segunda guerra mundial y los expertos [ prevén ] que siga aumentando en los próximos meses .,16,16,elevó,prevén,2,3,0,AFTER
